Customer ID,Age,Under 30,Senior Citizen,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Gender_Male,Married_Yes,Dependents_Yes,Churn Category_Competitor,Churn Category_Dissatisfaction,Churn Category_Other,Churn Category_Price,Churn Reason_Attitude of support person,Churn Reason_Competitor had better devices,Churn Reason_Competitor made better offer,Churn Reason_Competitor offered higher download speeds,Churn Reason_Competitor offered more data,Churn Reason_Deceased,Churn Reason_Don't know,Churn Reason_Extra data charges,Churn Reason_Lack of affordable download/upload speed,Churn Reason_Lack of self-service on Website,Churn Reason_Limited range of services,Churn Reason_Long distance charges,Churn Reason_Moved,Churn Reason_Network reliability,Churn Reason_Poor expertise of online support,Churn Reason_Poor expertise of phone support,Churn Reason_Price too high,Churn Reason_Product dissatisfaction,Churn Reason_Service dissatisfaction
3719-TDVQB,68,No,Yes,0,United States,California,Ripon,95366,37.750778,-121.13238,12646,Q3,Yes,3,54,None,Yes,23.94,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Mailed Check,18.95,1031.1,0.0,-0.27330037394865414,0.6421695876307386,-0.2479995729392061,0.6284068543374908,Stayed,No,28,0.9701862082469564,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0201-MIBOL,68,No,Yes,0,United States,California,Salida,95368,37.713152,-121.08739,12466,Q3,No,0,66,None,Yes,10.45,Yes,Yes,Fiber Optic,20,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,102.4,6471.85,0.0,-0.27330037394865414,-0.0701621373197747,1.4405477562542206,-0.20383637151789624,Stayed,No,69,0.3894460674257431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8495-PRWFH,66,No,Yes,0,United States,California,Waterford,95386,37.669516,-120.626964,8308,Q3,No,0,42,None,Yes,27.0,Yes,Yes,Cable,30,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,55.65,2421.75,0.0,-0.27330037394865414,0.45464299881180936,0.18197931561299344,0.6284068543374908,Stayed,No,80,1.209413951845797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0439-IFYUN,78,No,Yes,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,Q3,No,0,18,Offer D,Yes,21.09,No,Yes,Fiber Optic,18,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.7,1294.6,0.0,0.5234109396773273,-0.43642722084820484,-0.4677691200481258,0.6284068543374908,Stayed,No,62,-0.4262951784148259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6458-CYIDZ,72,No,Yes,0,United States,California,Albion,95410,39.225694,-123.717354,1054,Q3,No,0,5,Offer E,Yes,36.27,No,Yes,Fiber Optic,17,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.7,374.8,0.0,-0.27330037394865414,-0.6706228416917996,-0.8650010755754876,0.6284068543374908,Stayed,No,51,-0.788095440818726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1932-UEDCX,79,No,Yes,0,United States,California,Manchester,95459,38.966713,-123.586412,586,Q3,Yes,6,33,None,Yes,44.1,Yes,Yes,Fiber Optic,22,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.6,3270.25,0.0,-0.27330037394865414,0.8341610952310708,0.5902863104163957,0.6284068543374908,Stayed,No,55,-0.6181845699234364,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5188-HGMLP,73,No,Yes,0,United States,California,Middletown,95461,38.787446,-122.58675,7789,Q3,Yes,10,54,None,Yes,35.16,Yes,Yes,Fiber Optic,5,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.0,3919.15,0.0,-0.27330037394865414,1.3578322837356318,0.9715217626339268,1.460650080192878,Stayed,No,30,0.49933867049234826,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5331-RGMTT,67,No,Yes,0,United States,California,Point Arena,95468,38.911299,-123.609588,1352,Q3,No,0,54,None,Yes,38.48,Yes,Yes,Fiber Optic,13,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Credit Card,99.05,5295.7,0.0,1.3201222533033088,1.569597003082178,1.5285302696583007,1.460650080192878,Stayed,No,34,-0.3290824910866752,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4476-OSWTN,73,No,Yes,0,United States,California,Witter Springs,95493,39.222323,-122.985488,240,Q3,Yes,2,69,None,Yes,8.3,Yes,Yes,Fiber Optic,14,Yes,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Mailed Check,110.55,7610.1,0.0,-0.27330037394865414,-0.20836200436320315,1.7970048587016256,-0.20383637151789624,Stayed,No,25,0.4114245880390641,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6726-WEXXK,72,No,Yes,0,United States,California,Fields Landing,95537,40.726949,-124.217378,228,Q3,Yes,7,27,None,Yes,41.11,Yes,Yes,Fiber Optic,14,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,85.9,2220.1,0.0,-0.27330037394865414,0.4262588722728898,0.1032079678721559,-0.20383637151789624,Stayed,No,63,1.1451690454376278,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4023-RTIQM,72,No,Yes,0,United States,California,Redcrest,95569,40.363446,-123.835041,400,Q3,Yes,10,31,Offer C,No,0.0,No,Yes,DSL,21,Yes,Yes,Yes,No,No,Yes,No,Yes,One Year,Yes,Credit Card,50.4,1580.1,0.0,-0.27330037394865414,-0.884832635609114,-0.507601565121612,-0.20383637151789624,Stayed,No,39,-1.8887121269165714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7872-RDDLZ,68,No,Yes,0,United States,California,Piercy,95587,39.955587,-123.681175,200,Q3,No,0,67,None,Yes,48.43,Yes,Yes,DSL,28,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.9,3725.5,0.0,-0.27330037394865414,2.947922155683087,1.3737973461959179,0.6284068543374908,Stayed,No,33,0.3598595973693494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3162-KKZXO,75,No,Yes,0,United States,California,Citrus Heights,95610,38.69508,-121.271616,43718,Q3,No,0,55,None,Yes,29.6,Yes,Yes,Fiber Optic,3,No,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,100.15,5409.75,0.0,-0.27330037394865414,1.03815354855073,1.3973366039575363,0.6284068543374908,Stayed,No,64,0.6607962642286681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8904-OPDCK,76,No,Yes,0,United States,California,Citrus Heights,95621,38.69549,-121.307864,41636,Q3,Yes,4,54,Offer B,No,0.0,No,Yes,DSL,4,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.95,1364.75,0.0,-0.27330037394865414,-0.884832635609114,-0.582767329637694,-0.20383637151789624,Stayed,No,56,0.24574035572325945,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6048-QBXKL,68,No,Yes,0,United States,California,Madison,95653,38.674276,-121.961866,844,Q3,No,0,2,Offer E,Yes,31.74,Yes,Yes,DSL,25,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,56.55,118.25,0.0,-0.27330037394865414,-0.8098503487722177,-0.9956886332727776,0.6284068543374908,Joined,No,33,-1.9707089153585766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6734-FQAJX,65,No,Yes,0,United States,California,Somerset,95684,38.606703,-120.586659,2958,Q3,No,0,67,None,Yes,34.23,No,Yes,Fiber Optic,11,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.05,7171.7,0.0,-0.27330037394865414,1.8241328094854976,2.2445823441746557,0.6284068543374908,Stayed,No,49,-0.2174992325882761,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2378-VTKDH,76,No,Yes,0,United States,California,Woodland,95695,38.71967,-121.862416,38547,Q3,Yes,9,65,Offer B,Yes,8.59,Yes,Yes,Fiber Optic,7,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.35,6578.55,0.0,-0.27330037394865414,-0.22531215899630747,1.4319439201951474,1.460650080192878,Stayed,No,69,-0.2766721727010635,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2974-GGUXS,74,No,Yes,0,United States,California,Granite Bay,95746,38.749466,-121.184196,20675,Q3,No,0,36,Offer C,Yes,11.32,Yes,Yes,Fiber Optic,16,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,91.95,3301.05,17.76,-0.27330037394865414,-0.40347186793784884,0.22912065833666198,1.460650080192878,Stayed,No,48,-0.9529343454186336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7994-XIRTR,79,No,Yes,0,United States,California,Roseville,95747,38.784329,-121.373245,25418,Q3,No,0,54,Offer B,Yes,5.14,No,Yes,DSL,6,No,No,Yes,Yes,No,Yes,No,Yes,One Year,No,Bank Withdrawal,65.25,3529.95,33.07,-0.27330037394865414,-0.5569800279460879,0.2583108737370796,0.6284068543374908,Stayed,No,66,1.4883720980917945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5298-GSTLM,74,No,Yes,0,United States,California,Sacramento,95817,38.550722,-121.457314,14966,Q3,No,0,60,Offer B,Yes,48.92,Yes,Yes,Fiber Optic,11,Yes,No,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,101.4,6176.6,0.0,-0.27330037394865414,2.5822122340137206,2.1212630209279553,0.6284068543374908,Stayed,No,66,0.06991219081669121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6121-TNHBO,71,No,Yes,0,United States,California,Sacramento,95822,38.512569,-121.495184,44683,Q3,No,0,63,Offer B,Yes,15.62,Yes,Yes,DSL,18,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,83.0,5243.05,0.0,-0.27330037394865414,0.2775345538161539,1.1143908164148542,-0.20383637151789624,Stayed,No,29,0.868746882339321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5119-NZPTV,70,No,Yes,0,United States,California,Sacramento,95823,38.475465,-121.443625,72199,Q3,Yes,9,2,Offer E,Yes,34.99,No,Yes,Fiber Optic,24,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.1,141.65,0.0,-0.27330037394865414,-0.8021725783809162,-0.9852523372011228,0.6284068543374908,Joined,No,74,1.0073806277464228,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3865-ZYKAD,77,No,Yes,0,United States,California,Sacramento,95831,38.494832,-121.529447,42832,Q3,Yes,7,69,None,Yes,14.76,Yes,Yes,Fiber Optic,14,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,84.9,5785.65,0.0,-0.27330037394865414,0.3181440532089153,1.3157799169975746,-0.20383637151789624,Stayed,No,59,0.08681874513463046,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2205-LPVGL,71,No,Yes,1,United States,California,Colusa,95932,39.273096,-122.050763,7503,Q3,Yes,1,58,Offer B,Yes,18.43,Yes,Yes,Fiber Optic,10,Yes,Yes,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,89.85,5125.75,0.0,4.905323164620225,0.3777944231721046,1.1484501398487026,-0.20383637151789624,Stayed,No,58,0.5365330899918146,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4868-AADLV,77,No,Yes,2,United States,California,Durham,95938,39.607831,-121.777959,3524,Q3,No,0,66,None,Yes,3.27,Yes,Yes,Fiber Optic,10,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,116.25,7862.25,0.0,-0.27330037394865414,-0.6299070347090048,1.760449899250642,-0.20383637151789624,Stayed,No,31,0.15021832382690267,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3256-EZDBI,71,No,Yes,0,United States,California,Greenville,95947,40.160386,-120.835428,2064,Q3,Yes,1,51,Offer B,No,0.0,No,Yes,DSL,21,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,29.45,1459.35,0.0,-0.27330037394865414,-0.884832635609114,-0.5497481454109869,0.6284068543374908,Stayed,No,80,1.593192734863018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4726-DLWQN,69,No,Yes,0,United States,California,Live Oak,95953,39.258746,-121.77697,8695,Q3,No,0,50,Offer B,Yes,25.23,Yes,Yes,DSL,23,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.35,3454.6,0.0,3.710256194181253,0.605245418025802,0.6218918826333969,-0.20383637151789624,Stayed,No,30,1.0107619386100106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3518-FSTWG,67,No,Yes,0,United States,California,Paradise,95969,39.69676,-121.644379,28318,Q3,Yes,1,72,None,Yes,17.71,Yes,Yes,Fiber Optic,4,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.55,7920.7,0.0,-0.27330037394865414,0.6213332999841907,2.1505893619293075,-0.20383637151789624,Stayed,No,59,-0.265682912394403,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0230-UBYPQ,76,No,Yes,0,United States,California,Hyampom,96046,40.648024,-123.465088,268,Q3,Yes,2,63,Offer B,No,0.0,No,Yes,DSL,7,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,36.1,2298.9,0.0,-0.27330037394865414,-0.884832635609114,-0.25671161139902227,-0.20383637151789624,Stayed,No,48,0.5821807866502506,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763-KUAAW,77,No,Yes,0,United States,California,Junction City,96048,40.913192,-123.06597,734,Q3,No,0,18,Offer D,Yes,37.53,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.35,369.6,0.0,-0.27330037394865414,-0.08688786481836397,-0.6943240048036329,0.6284068543374908,Stayed,No,30,0.26433756547299264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104-TNLZA,67,No,Yes,0,United States,California,Klamath River,96050,41.816595,-122.948287,482,Q3,Yes,8,28,Offer C,Yes,24.35,Yes,Yes,Fiber Optic,15,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.8,2998.0,0.0,-0.27330037394865414,-0.07949358133381801,0.2252777279102768,-0.20383637151789624,Stayed,No,73,-0.19129407339547025,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5195-KPUNQ,72,No,Yes,0,United States,California,Lakehead,96051,40.883853,-122.418258,1236,Q3,No,0,53,Offer B,Yes,34.58,No,Yes,Fiber Optic,28,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,96.75,5206.55,0.0,-0.27330037394865414,1.2799915039222818,1.3978741255612268,0.6284068543374908,Stayed,No,58,0.30913993441553167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3908-MKIMJ,79,No,Yes,0,United States,California,Mount Shasta,96067,41.33832,-122.290756,7309,Q3,Yes,9,68,None,No,0.0,No,Yes,Cable,28,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,41.95,2965.75,0.0,-0.27330037394865414,-0.884832635609114,-0.023954285800929693,-0.20383637151789624,Stayed,No,34,1.0200605434848773,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6969-MVBAI,66,No,Yes,0,United States,California,Davis Creek,96108,41.750354,-120.403885,104,Q3,No,0,9,Offer E,Yes,40.0,Yes,Yes,Fiber Optic,4,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.1,816.8,0.0,-0.27330037394865414,-0.4596022754754875,-0.6483693980881123,1.460650080192878,Stayed,No,48,-1.2741588774594794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2453-SAFNS,68,No,Yes,0,United States,California,Likely,96116,41.266008,-120.490731,277,Q3,No,0,54,Offer B,Yes,45.43,Yes,Yes,Cable,2,No,Yes,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,72.1,3886.05,0.0,-0.27330037394865414,2.012899653521483,1.1535391430836432,1.460650080192878,Stayed,No,47,-0.1042253186580831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7426-GSWPO,78,No,Yes,0,United States,California,Portola,96122,39.786755,-120.445626,4236,Q3,No,0,64,Offer B,Yes,19.2,Yes,Yes,Fiber Optic,18,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.5,6548.65,0.0,-0.27330037394865414,0.5666203269803309,1.6555214937302123,-0.20383637151789624,Stayed,No,63,0.6126125844225413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4909-JOUPP,76,No,Yes,0,United States,California,Tahoma,96142,39.061227,-120.179546,1291,Q3,Yes,5,72,None,Yes,27.74,Yes,Yes,Fiber Optic,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,109.7,7898.45,0.0,-0.27330037394865414,1.4743454024122453,2.3948859500066275,0.6284068543374908,Stayed,No,32,-0.06872155459041067,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6437-UDQJM,72,No,Yes,0,United States,California,Los Angeles,90023,34.017697,-118.200577,47487,Q3,Yes,5,72,None,Yes,47.4,Yes,Yes,DSL,28,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,84.1,6129.65,0.0,-0.27330037394865414,3.146351178457665,2.27157709796,-0.20383637151789624,Stayed,No,62,0.5061012922195239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226-IENZN,68,No,Yes,0,United States,California,Los Angeles,90024,34.066303,-118.435479,44150,Q3,No,0,16,Offer D,Yes,39.52,No,Yes,Fiber Optic,17,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,78.75,1218.25,0.0,-0.27330037394865414,-0.13793913194329535,-0.41319671567343613,0.6284068543374908,Stayed,No,74,-0.04167106768170786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3411-WLRSQ,80,No,Yes,0,United States,California,Los Angeles,90038,34.088017,-118.327168,32562,Q3,Yes,3,3,Offer E,Yes,39.51,No,Yes,Fiber Optic,17,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.6,239.05,0.0,0.921766596490318,-0.7448255395351174,-0.9238387487794621,1.460650080192878,Joined,No,57,-0.582680805855764,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0822-QGCXA,76,No,Yes,0,United States,California,Los Angeles,90068,34.137411,-118.328915,21728,Q3,Yes,5,27,Offer C,Yes,3.43,Yes,Yes,DSL,21,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.85,2310.2,0.0,-0.27330037394865414,-0.7754421254647386,-0.22044286475000407,1.460650080192878,Stayed,No,35,1.273658858253966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3588-WSTTJ,78,No,Yes,0,United States,California,Los Angeles,90077,34.102084,-118.451629,10470,Q3,No,0,35,Offer C,Yes,31.64,Yes,Yes,Fiber Optic,7,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.05,3554.6,0.0,-0.27330037394865414,0.4232231999797137,0.5681048182640993,0.6284068543374908,Stayed,No,63,-0.7745701973643745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3798-EPWRR,74,No,Yes,0,United States,California,Beverly Hills,90212,34.062095,-118.401508,11355,Q3,No,0,2,Offer E,Yes,19.09,No,Yes,DSL,30,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,43.95,85.1,0.0,-0.27330037394865414,-0.8397345935260533,-1.0160900214128517,1.460650080192878,Joined,No,55,-0.2901974161554149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2452-MRMZF,70,No,Yes,0,United States,California,Inglewood,90303,33.936291,-118.332639,27778,Q3,Yes,9,72,None,Yes,8.48,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.7,1937.4,0.0,-0.27330037394865414,-0.16364194482248343,-0.169779708402155,-0.20383637151789624,Stayed,No,21,0.5737275094912809,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4989-LIXVT,66,No,Yes,0,United States,California,Santa Monica,90404,34.026334,-118.474222,19975,Q3,No,0,68,None,Yes,19.67,Yes,Yes,Fiber Optic,28,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.9,6503.2,0.0,-0.27330037394865414,0.695087143558479,1.6776192162819337,-0.20383637151789624,Stayed,No,68,0.5745728372071779,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5481-NTDOH,67,No,Yes,0,United States,California,Whittier,90603,33.945318,-117.992066,19109,Q3,Yes,8,67,None,Yes,38.47,Yes,Yes,Fiber Optic,20,Yes,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Credit Card,107.05,7142.5,0.0,-0.27330037394865414,2.1596868114487213,2.3335456599854703,-0.20383637151789624,Stayed,No,21,-0.23186980375852448,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0749-IRGQE,68,No,Yes,0,United States,California,Buena Park,90621,33.874224,-117.993368,33528,Q3,Yes,5,13,None,No,0.0,No,Yes,DSL,9,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,45.3,528.45,0.0,-0.27330037394865414,-0.884832635609114,-0.8746694836418701,0.6284068543374908,Stayed,No,48,-0.23863242548570018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754-GKYPY,65,No,Yes,0,United States,California,Carson,90746,33.859171,-118.252272,25566,Q3,Yes,8,22,None,Yes,22.38,No,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.75,1938.9,0.0,-0.27330037394865414,-0.3032592463996908,-0.21051267668182413,-0.20383637151789624,Stayed,No,23,-0.1862221071000885,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591-MQJTP,76,No,Yes,0,United States,California,Long Beach,90804,33.783047,-118.1486,43467,Q3,Yes,7,51,Offer B,Yes,2.21,Yes,Yes,Fiber Optic,10,Yes,No,Yes,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,93.65,4839.15,0.0,-0.27330037394865414,-0.7517000970239444,0.6692775533587428,0.6284068543374908,Stayed,No,68,-0.20059267827033686,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7471-MQPOS,74,No,Yes,3,United States,California,Long Beach,90808,33.823943,-118.111335,37417,Q3,Yes,1,71,None,Yes,46.11,Yes,Yes,DSL,20,No,Yes,Yes,Yes,No,Yes,No,No,One Year,Yes,Bank Withdrawal,72.9,5139.65,0.0,0.5234109396773273,2.9821768235827406,1.8844952257023269,0.6284068543374908,Stayed,No,54,1.6937867330547565,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3259-KNMRR,72,No,Yes,0,United States,California,Montrose,91020,34.2112,-118.230625,7527,Q3,No,0,57,Offer B,Yes,9.1,Yes,Yes,DSL,16,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,79.75,4438.2,0.0,-0.27330037394865414,-0.27214655838324725,0.6710367149708211,0.6284068543374908,Stayed,No,79,0.820563202533194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6120-RJKLU,69,No,Yes,0,United States,California,Sierra Madre,91024,34.168686,-118.057505,10558,Q3,Yes,9,62,Offer B,Yes,24.62,No,Yes,DSL,29,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,79.95,4819.75,0.0,-0.27330037394865414,0.9181913391752549,1.155954499900227,0.6284068543374908,Stayed,No,54,1.7647942611901013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4323-OHFOW,72,No,Yes,0,United States,California,Newhall,91321,34.370378,-118.504118,30742,Q3,Yes,1,70,None,Yes,33.74,Yes,Yes,Fiber Optic,24,No,Yes,No,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,105.55,7195.35,0.0,-0.27330037394865414,1.904914765956439,2.2767079859952277,0.6284068543374908,Stayed,No,51,0.17304217215612067,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
